Date,Time,Day of the Week,Origin,Destination,Route,Weather Conditions,Accident Reports,Traffic Intensity,,Distance
24-09-2024,13:27:10,Tuesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,1,42,,4473
24-09-2024,14:27:10,Tuesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,1,58,,4872
24-09-2024,15:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,1,52,,4473
24-09-2024,16:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,1,29,,4872
24-09-2024,17:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Rainy,1,92,,4473
24-09-2024,18:27:10,Tuesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,1,80,,4872
24-09-2024,19:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,1,92,,4473
24-09-2024,20:27:10,Tuesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,0,58,,4872
24-09-2024,21:27:10,Tuesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,1,58,,4473
24-09-2024,22:27:10,Tuesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,1,28,,4872
24-09-2024,23:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,0,52,,4473
25-09-2024,00:27:10,Wednesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Rainy,1,27,,4872
25-09-2024,01:27:10,Wednesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,1,42,,4473
25-09-2024,02:27:10,Wednesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,1,60,,4872
25-09-2024,03:27:10,Wednesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,1,50,,4473
25-09-2024,04:27:10,Wednesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,1,45,,4872
25-09-2024,05:27:10,Wednesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,0,54,,4473
25-09-2024,06:27:10,Wednesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Rainy,0,44,,4872
25-09-2024,07:27:10,Wednesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,0,44,,4473
25-09-2024,08:27:10,Wednesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,86,,4872
25-09-2024,09:27:10,Wednesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,0,97,,4473
25-09-2024,10:27:10,Wednesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,0,90,,4872
25-09-2024,11:27:10,Wednesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,1,38,,4473
25-09-2024,12:27:10,Wednesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,42,,4872
25-09-2024,13:27:10,Wednesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,0,47,,4473
25-09-2024,14:27:10,Wednesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Rainy,0,39,,4872
25-09-2024,15:27:10,Wednesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,0,30,,4473
25-09-2024,16:27:10,Wednesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,1,22,,4872
25-09-2024,17:27:10,Wednesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,1,74,,4473
25-09-2024,18:27:10,Wednesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,1,90,,4872
25-09-2024,19:27:10,Wednesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,0,91,,4473
25-09-2024,20:27:10,Wednesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,0,49,,4872
25-09-2024,21:27:10,Wednesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,1,36,,4473
25-09-2024,22:27:10,Wednesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,1,45,,4872
25-09-2024,23:27:10,Wednesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,1,45,,4473
26-09-2024,00:27:10,Thursday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,0,25,,4872
26-09-2024,01:27:10,Thursday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,0,27,,4473
26-09-2024,02:27:10,Thursday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,0,43,,4872
26-09-2024,03:27:10,Thursday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,45,,4473
26-09-2024,04:27:10,Thursday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,1,60,,4872
26-09-2024,05:27:10,Thursday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,0,41,,4473
26-09-2024,06:27:10,Thursday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,0,59,,4872
26-09-2024,07:27:10,Thursday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,0,46,,4473
26-09-2024,08:27:10,Thursday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,0,81,,4872
26-09-2024,09:27:10,Thursday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,1,86,,4473
26-09-2024,10:27:10,Thursday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,0,96,,4872
26-09-2024,11:27:10,Thursday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,0,31,,4473
26-09-2024,12:27:10,Thursday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,0,21,,4872
26-09-2024,13:27:10,Thursday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,0,46,,4473
26-09-2024,14:27:10,Thursday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,1,39,,4872
26-09-2024,15:27:10,Thursday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,1,24,,4473
26-09-2024,16:27:10,Thursday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,0,55,,4872
26-09-2024,17:27:10,Thursday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,1,92,,4473
26-09-2024,18:27:10,Thursday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,1,80,,4872
26-09-2024,19:27:10,Thursday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,97,,4473
26-09-2024,20:27:10,Thursday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Rainy,0,48,,4872
26-09-2024,21:27:10,Thursday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,0,40,,4473
26-09-2024,22:27:10,Thursday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,1,53,,4872
26-09-2024,23:27:10,Thursday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,1,34,,4473
27-09-2024,00:27:10,Friday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,57,,4872
27-09-2024,01:27:10,Friday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,1,22,,4473
27-09-2024,02:27:10,Friday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Rainy,1,44,,4872
27-09-2024,03:27:10,Friday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,1,49,,4473
27-09-2024,04:27:10,Friday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,1,54,,4872
27-09-2024,05:27:10,Friday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,1,54,,4473
27-09-2024,06:27:10,Friday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,0,44,,4872
27-09-2024,07:27:10,Friday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,0,28,,4473
27-09-2024,08:27:10,Friday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,0,82,,4872
27-09-2024,09:27:10,Friday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,0,92,,4473
27-09-2024,10:27:10,Friday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,1,76,,4872
27-09-2024,11:27:10,Friday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,0,31,,4473
27-09-2024,12:27:10,Friday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,0,60,,4872
27-09-2024,13:27:10,Friday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,0,54,,4473
27-09-2024,14:27:10,Friday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,1,24,,4872
27-09-2024,15:27:10,Friday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,1,23,,4473
27-09-2024,16:27:10,Friday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,0,53,,4872
27-09-2024,17:27:10,Friday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,1,90,,4473
27-09-2024,18:27:10,Friday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,0,79,,4872
27-09-2024,19:27:10,Friday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,0,71,,4473
27-09-2024,20:27:10,Friday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,1,24,,4872
27-09-2024,21:27:10,Friday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,0,31,,4473
27-09-2024,22:27:10,Friday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,0,53,,4872
27-09-2024,23:27:10,Friday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,0,49,,4473
28-09-2024,00:27:10,Saturday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,1,46,,4872
28-09-2024,01:27:10,Saturday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,26,,4473
28-09-2024,02:27:10,Saturday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Rainy,1,34,,4872
28-09-2024,03:27:10,Saturday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,1,31,,4473
28-09-2024,04:27:10,Saturday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,1,22,,4872
28-09-2024,05:27:10,Saturday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,1,57,,4473
28-09-2024,06:27:10,Saturday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,0,36,,4872
28-09-2024,07:27:10,Saturday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,1,25,,4473
28-09-2024,08:27:10,Saturday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Rainy,1,56,,4872
28-09-2024,09:27:10,Saturday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,1,24,,4473
28-09-2024,10:27:10,Saturday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,1,42,,4473
28-09-2024,11:27:10,Saturday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,0,24,,4872
28-09-2024,12:27:10,Saturday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,0,50,,4473
28-09-2024,13:27:10,Saturday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,0,59,,4872
28-09-2024,14:27:10,Saturday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,43,,4473
28-09-2024,15:27:10,Saturday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,1,45,,4872
28-09-2024,16:27:10,Saturday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,1,32,,4473
28-09-2024,17:27:10,Saturday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,0,49,,4872
28-09-2024,18:27:10,Saturday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,0,38,,4473
28-09-2024,19:27:10,Saturday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,1,38,,4872
28-09-2024,20:27:10,Saturday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,36,,4473
28-09-2024,21:27:10,Saturday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,1,20,,4872
28-09-2024,22:27:10,Saturday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,1,30,,4872
28-09-2024,23:27:10,Saturday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,0,35,,4473
29-09-2024,00:27:10,Sunday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,27,,4872
29-09-2024,01:27:10,Sunday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,28,,4473
29-09-2024,02:27:10,Sunday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,37,,4872
29-09-2024,03:27:10,Sunday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,1,44,,4473
29-09-2024,04:27:10,Sunday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,1,47,,4872
29-09-2024,05:27:10,Sunday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,0,38,,4473
29-09-2024,06:27:10,Sunday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,1,20,,4872
29-09-2024,07:27:10,Sunday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,0,49,,4473
29-09-2024,08:27:10,Sunday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,0,59,,4473
29-09-2024,09:27:10,Sunday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,0,52,,4872
29-09-2024,10:27:10,Sunday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,1,54,,4473
29-09-2024,11:27:10,Sunday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,1,60,,4872
29-09-2024,12:27:10,Sunday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,45,,4473
29-09-2024,13:27:10,Sunday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,1,37,,4872
29-09-2024,14:27:10,Sunday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,1,39,,4473
29-09-2024,15:27:10,Sunday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,1,20,,4872
29-09-2024,16:27:10,Sunday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,1,54,,4473
29-09-2024,17:27:10,Sunday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,1,22,,4872
29-09-2024,18:27:10,Sunday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,0,41,,4473
29-09-2024,19:27:10,Sunday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,1,49,,4872
29-09-2024,20:27:10,Sunday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,0,38,,4872
29-09-2024,21:27:10,Sunday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,0,59,,4473
29-09-2024,22:27:10,Sunday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,0,26,,4872
29-09-2024,23:27:10,Sunday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,0,44,,4473
30-09-2024,00:27:10,Monday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,38,,4872
30-09-2024,01:27:10,Monday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,1,38,,4473
30-09-2024,02:27:10,Monday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,1,53,,4872
30-09-2024,03:27:10,Monday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,1,55,,4473
30-09-2024,04:27:10,Monday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,1,41,,4473
30-09-2024,05:27:10,Monday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,0,38,,4872
30-09-2024,06:27:10,Monday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,0,20,,4473
30-09-2024,07:27:10,Monday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,57,,4872
30-09-2024,08:27:10,Monday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,1,83,,4473
30-09-2024,09:27:10,Monday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,0,98,,4872
30-09-2024,10:27:10,Monday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,0,86,,4473
30-09-2024,11:27:10,Monday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,44,,4872
30-09-2024,12:27:10,Monday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,0,34,,4473
30-09-2024,13:27:10,Monday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,1,31,,4872
30-09-2024,14:27:10,Monday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,1,28,,4473
30-09-2024,15:27:10,Monday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,1,24,,4872
30-09-2024,16:27:10,Monday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,1,37,,4872
30-09-2024,17:27:10,Monday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,0,82,,4473
30-09-2024,18:27:10,Monday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,0,74,,4872
30-09-2024,19:27:10,Monday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Rainy,1,97,,4473
30-09-2024,20:27:10,Monday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,1,42,,4872
30-09-2024,21:27:10,Monday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,1,24,,4473
30-09-2024,22:27:10,Monday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,0,28,,4872
30-09-2024,23:27:10,Monday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Rainy,1,28,,4473
01-10-2024,00:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,1,22,,4872
01-10-2024,01:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,1,51,,4473
01-10-2024,02:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Rainy,1,56,,4872
01-10-2024,03:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,1,45,,4473
01-10-2024,04:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,1,39,,4872
01-10-2024,05:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,1,52,,4473
01-10-2024,06:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Rainy,1,35,,4872
01-10-2024,07:27:10,Tuesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,0,52,,4473
01-10-2024,08:27:10,Tuesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,0,96,,4872
01-10-2024,09:27:10,Tuesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,1,92,,4473
01-10-2024,10:27:10,Tuesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Foggy,0,87,,4872
01-10-2024,11:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,26,,4473
01-10-2024,12:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Rainy,0,29,,4872
01-10-2024,13:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Foggy,1,54,,4473
01-10-2024,14:27:10,Tuesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,1,55,,4872
01-10-2024,15:27:10,Tuesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Rainy,1,53,,4473
01-10-2024,16:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Clear,0,30,,4872
01-10-2024,17:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,0,81,,4473
01-10-2024,18:27:10,Tuesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Clear,0,74,,4872
01-10-2024,19:27:10,Tuesday,Connaught Place,India Gate,Janpath → Rajpath → India Gate,Cloudy,1,88,,4473
01-10-2024,20:27:10,Tuesday,Connaught Place,India Gate,Kasturba Gandhi Marg → C-Hexagon → India Gate,Cloudy,1,52,,4872
